Category,name,mrp,discountPercent,availableQuantity,discounted_mrp,weightInGms,outOfStock,quantity
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",620,0,6,620,172,FALSE,172
Paan Corner,Himalaya Gentle Baby Bath,165,9,6,150,200,FALSE,200
Paan Corner,"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",550,0,4,550,160,FALSE,159
Paan Corner,L'Oreal Paris Color Protect Shampoo,282,0,3,282,360,FALSE,360
Paan Corner,Fiama Di Wills Lemongrass & Jojoba Gel Bar,176,10,6,158,375,FALSE,375
Paan Corner,Colgate Plax Peppermint Mouthwash,150,20,5,120,250,FALSE,250
Paan Corner,Dove Daily Shine Conditioner,90,10,1,81,80,FALSE,80
Paan Corner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,110,0,6,110,200,FALSE,200
Paan Corner,Old Spice Original After Shave Lotion,250,0,1,250,150,FALSE,150
Paan Corner,Dove Hair Fall Rescue Shampoo,137,10,4,123,180,FALSE,180
Paan Corner,Dettol Clinical Strength Hand Sanitizer Liquid,250,10,6,225,500,FALSE,500
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,399,20,3,319,300,FALSE,300
Paan Corner,Comfy Baby Pants XL 12-17 kg,429,15,1,364,24,FALSE,24
Paan Corner,Dettol Liquid Handwash With Free Liquid,99,0,6,99,200,FALSE,200
Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,399,20,6,319,400,FALSE,400
Paan Corner,Lakme Sun Expert,225,0,6,225,60,FALSE,60
Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,170,0,6,170,180,FALSE,180
Paan Corner,Godrej Nupur Henna,75,0,5,75,150,FALSE,120
Paan Corner,Johnson's Baby Lotion,100,0,4,100,100,FALSE,100
Paan Corner,Himalaya Anti Dandruff Shampoo,140,10,1,126,200,FALSE,200
Paan Corner,Maybelline New York Colossal Kajal Super Black,300,8,3,275,0,FALSE,0
Paan Corner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,90,10,6,81,406,FALSE,7
Paan Corner,Dove Daily Shine Shampoo,645,5,3,612,650,FALSE,650
Paan Corner,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,29,0,5,29,20,FALSE,20
Paan Corner,Colgate Sensitive Plus Enamel Toothpaste Tube,140,0,6,140,160,FALSE,160
Paan Corner,Colgate Max Fresh Peppermint Toothpaste ,182,15,6,154,300,FALSE,300
Paan Corner,Pond's Light Moisturiser,309,10,6,278,250,FALSE,250
Paan Corner,Engage Mate For Man Deo Spray,195,10,5,174,150,FALSE,150
Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,120,0,5,120,180,FALSE,180
Paan Corner,Whisper Choice Regular Wing Sanitary Pad,30,0,2,30,406,FALSE,7
Paan Corner,Colgate Slim Soft Charcoal Toothbrush,150,18,4,123,232,FALSE,4
Paan Corner,Fiama Scents Juniper & Geranium Body Wash,199,6,5,186,250,FALSE,250
Paan Corner,Mamaearth Ubtan Body Lotion,399,15,4,339,400,FALSE,400
Paan Corner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,55,0,6,55,10,FALSE,10
Paan Corner,Himalaya Anti-Hair Fall Shampoo,230,18,1,188,400,FALSE,400
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,310,15,6,263,200,FALSE,200
Paan Corner,Engage M2 Perfume Spray For Men,200,10,6,180,120,FALSE,120
Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,150,10,6,135,250,FALSE,250
Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,349,10,1,314,100,FALSE,100
Paan Corner,Himalaya Purifying Neem Face Wash Tube,270,15,6,229,300,FALSE,300
Paan Corner,Johnson's Baby Top To Toe Bath Body Wash,165,0,4,165,210,FALSE,210
Paan Corner,Gillette Mach 3 Start,249,0,6,249,116,FALSE,2
Paan Corner,Scalpe Pro Anti dandruff Shampoo 100ml,185,0,2,185,100,FALSE,100
Paan Corner,Johnson's Baby Cream,150,0,6,150,100,FALSE,100
Paan Corner,Johnson's Baby Soap,105,0,6,105,150,FALSE,150
Paan Corner,Himalaya Gentle Baby Shampoo,320,17,6,265,400,FALSE,400
Paan Corner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,550,0,3,550,88,FALSE,87
Paan Corner,Engage Rush Deodorant For Men,190,11,6,169,150,FALSE,150
Paan Corner,Clean & Clear Foaming Face Wash,140,10,4,126,100,FALSE,100
Paan Corner,Dettol Lather Shaving Cream,75,5,6,71,78,FALSE,78
Paan Corner,Gillette Classic Regular Pre Shave Foam,199,0,4,199,196,FALSE,196
Paan Corner,Dove Daily Shine Conditioner,190,0,6,190,175,FALSE,180
Paan Corner,Johnson's Baby Shampoo,180,0,6,180,200,FALSE,200
Paan Corner,Park Avenue Beer Shampoo ,155,9,4,140,180,FALSE,180
Paan Corner,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,120,6,6,112,180,FALSE,180
Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,65,10,6,58,40,FALSE,40
Paan Corner,Sunsilk Stunning Black Shine Shampoo,555,6,6,521,650,FALSE,650
Paan Corner,Dabur Meswak Toothpaste,100,0,1,100,200,FALSE,200
Paan Corner,Patanjali Kesh Kanti Reetha Hair Cleanser,85,0,5,85,200,FALSE,200
Paan Corner,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,185,8,6,169,5,FALSE,4
Paan Corner,Santoor Total Skin Care Soap With Sandal & Turmeric,180,0,6,180,600,FALSE,600
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620,0,1,620,172,FALSE,172
Paan Corner,Gillette Pre Shave Foam - Classic Regular Skin,225,0,6,225,418,FALSE,418
Paan Corner,Fiama Di Wills Shower Gel Patchouli & Macadamia,199,10,6,179,250,FALSE,250
Paan Corner,Listerine Fresh Burst Mouthwash,140,10,4,126,250,FALSE,250
Paan Corner,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,299,17,5,247,200,FALSE,200
Paan Corner,Pantene Hair Fall Control Shampoo,240,7,2,221,340,FALSE,340
Paan Corner,Fogg Master - Royal Intense,250,0,5,250,120,FALSE,120
Paan Corner,TRESemme Smooth And Shine Conditioner,220,0,5,220,190,FALSE,190
Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,155,0,6,155,870,FALSE,15
Paan Corner,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",93,5,6,88,80,FALSE,80
Paan Corner,Nivea Soft Moisturizing Cream,310,12,1,272,200,FALSE,200
Paan Corner,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,85,0,5,85,200,FALSE,200
Paan Corner,Neutrogena Deep Clean Foaming Cleanser,130,11,2,115,50,FALSE,50
Paan Corner,Clean & Clear Morning Energy Berry Face Wash,155,6,6,145,100,FALSE,100
Paan Corner,Pampers Premium Care New Baby Pants,320,0,4,320,24,FALSE,24
Paan Corner,Vaseline Intensive Care Aloe Fresh,225,9,6,203,200,FALSE,200
Paan Corner,L'Oreal Paris Dream Lengths Shampoo,149,0,6,149,192,FALSE,192
Paan Corner,Johnson's Baby Oil,115,0,4,115,100,FALSE,100
Paan Corner,Engage Man Rush Deodorant,195,9,6,176,150,FALSE,150
Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,264,0,6,264,340,FALSE,340
Paan Corner,Whisper Daily Liners Clean and Fresh,105,0,4,105,1160,FALSE,20
Paan Corner,Himalaya Men Pimple Clear Neem Face Wash,180,9,2,163,100,FALSE,100
Paan Corner,Pantene Adv Hairfall Solution Conditioner Silky Smooth,190,0,5,190,200,FALSE,200
Paan Corner,Himalaya Prickly Heat Baby Powder,90,10,6,81,100,FALSE,100
Paan Corner,Mamaearth Daily Moisturizing Lotion For Babies,199,0,6,199,200,FALSE,200
Paan Corner,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,175,0,3,175,812,FALSE,14
Paan Corner,Pampers Premium Care Pants - Medium,1099,18,6,899,54,FALSE,54
Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,199,10,6,179,250,FALSE,250
Paan Corner,Vaseline Original Skin Protecting Jelly,125,10,6,112,100,FALSE,100
Paan Corner,Clean & Clear Foaming Face Wash,180,10,6,162,150,FALSE,150
Paan Corner,Fiama Lemongrass and Jojoba Shower Gel,225,20,6,180,250,FALSE,250
Paan Corner,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),180,0,1,180,174,FALSE,3
Paan Corner,Listerine Fresh Burst Mouthwash,285,7,6,263,500,FALSE,500
Paan Corner,Veet Full Body Waxing Kit,235,7,6,218,1160,FALSE,20
Paan Corner,Listerine Original Mouthwash,55,9,6,50,80,FALSE,80
Paan Corner,Santoor Almond Soft With Sandal & Almond Milk,180,0,2,180,625,FALSE,625
Paan Corner,Nivea Body Shea Smooth with Shea Butter for Dry Skin,425,20,5,340,400,FALSE,9
Paan Corner,Neutrogena Deep Clean Facial Cleanser,130,0,4,130,50,FALSE,50
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",550,0,3,550,159,FALSE,172
Paan Corner,Johnson's Baby Powder,235,0,6,235,400,FALSE,400
Paan Corner,Bombay Shaving Company Charcoal Face Wash,249,0,4,249,100,FALSE,100
Paan Corner,Colgate Kids 2+ Years Extra Soft Toothbrush,20,0,3,20,58,FALSE,1
Paan Corner,Veet Hair Removal Cream (Normal Skin),135,5,6,128,50,FALSE,50
Paan Corner,Dove Daily Shine Shampoo,240,0,4,240,340,FALSE,340
Paan Corner,L'Oreal Anti Hair Fall Conditioner,199,0,6,199,192,FALSE,192
Paan Corner,Nivea Body Lotion Aloe Hydration For Normal Skin ,275,10,6,247,200,FALSE,200
Paan Corner,Pampers Pants - Large,1549,45,3,849,82,FALSE,82
Paan Corner,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",195,10,6,174,150,FALSE,150
Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,375,10,6,334,340,FALSE,340
Paan Corner,Fem Fairness Natural Gold Skin Bleach,85,7,4,79,64,FALSE,64
Paan Corner,Engage Deo Frost,195,9,6,176,150,FALSE,150
Paan Corner,Stayfree Secure XL Size Sanitary Napkins,115,0,5,115,1160,FALSE,20
Paan Corner,Pampers Pants - Medium,699,21,1,549,50,FALSE,50
Paan Corner,Pampers Active Baby Diapers New Born Extra Small ,1099,22,3,849,72,FALSE,72
Paan Corner,"Nivea Creme, All Season Multi-Purpose Cream",175,9,6,158,100,FALSE,100
Paan Corner,Woodwards Gripe Water ,50,0,4,50,130,FALSE,130
Paan Corner,Clean & Clear Morning Energy Aqua Splash Face Wash,145,9,5,131,100,FALSE,100
Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,555,6,6,521,650,FALSE,650
Paan Corner,Mamaearth Skin Correct Face Serum,599,15,1,509,30,FALSE,30
Paan Corner,Chik Hairfall Prevent Egg Shampoo,178,0,6,178,340,FALSE,340
Paan Corner,Pantene Silky Smooth Care Shampoo,225,6,3,210,340,FALSE,340
Paan Corner,"Garnier Skin Naturals, Micellar Cleansing Water",199,5,4,189,125,FALSE,125
Paan Corner,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,199,0,1,199,150,FALSE,150
Paan Corner,Pampers All Round Protection Pants - Medium,699,17,6,575,50,FALSE,50
Paan Corner,Set Wet Deodrant Charm Avatar,199,0,1,199,150,FALSE,150
Paan Corner,Nupur Heena Mehandi,199,0,6,199,500,FALSE,500
Paan Corner,Head & Shoulders 2-in-1 Active Protect Shampoo,375,9,6,338,340,FALSE,340
Paan Corner,Gillette Mach 3 Turbo Cartridges,649,10,6,578,232,FALSE,4
Paan Corner,TRESemme Smooth And Shine Conditioner,210,13,1,182,190,FALSE,190
Paan Corner,Bombay Shaving Company Sensitive Cartridges,375,0,2,375,116,FALSE,2
Paan Corner,Himalaya Baby Lotion,300,12,1,264,400,FALSE,400
Paan Corner,Old Spice Lime Lather Shaving Cream,75,0,6,75,70,FALSE,70
Paan Corner,Colgate Sensitive Plus Anticavity Toothpaste ,140,10,6,126,70,FALSE,70
Paan Corner,Colgate Toothpaste For Kids Motu Oatlu,93,0,6,93,80,FALSE,80
Paan Corner,Pantene Total Damage Care Shampoo,120,0,6,120,180,FALSE,180
Paan Corner,Himalaya Moisturising Aloe Vera Facial Wipes,100,10,6,90,25,FALSE,25
Paan Corner,Savlon Moisture Shield Hand Wash,69,0,5,69,200,FALSE,200
Paan Corner,Pampers Active Baby Diapers New Born Extra Small,360,10,6,324,24,FALSE,24
Paan Corner,Himalaya Anti Dandruff Shampoo,260,18,1,213,400,FALSE,400
Paan Corner,Himalaya Anti Hair Fall Shampoo,490,25,4,367,700,FALSE,700
Paan Corner,Johnson's Baby Oil,200,0,6,200,200,FALSE,200
Paan Corner,Vaseline Intensive Care Deep Moisture Body Lotion,325,0,4,325,400,FALSE,400
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,199,0,1,199,193,FALSE,193
Paan Corner,Nivea Soft Light Moisturizing Cream,185,15,6,157,100,FALSE,100
Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,555,0,1,555,60,FALSE,60
Paan Corner,Palmolive Feel The Massage Shower Gel,249,20,6,199,250,FALSE,250
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,209,0,3,209,193,FALSE,193
Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,285,6,6,266,340,FALSE,340
Paan Corner,Mamaearth Moisturizing Baby Bath Soap,249,0,4,249,150,FALSE,150
Paan Corner,Listerine Original Mouthwash,150,10,6,135,250,FALSE,250
Paan Corner,Himalaya Gentle Baby Shampoo,170,14,6,146,200,FALSE,200
Paan Corner,Dove Dryness Care Shampoo,268,5,1,252,340,FALSE,340
Paan Corner,Dove Hair Fall Rescue Shampoo,280,15,6,236,340,FALSE,340
Paan Corner,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,295,9,6,266,340,FALSE,340
Paan Corner,Bombay Shaving Company Defender Razor,345,0,6,345,58,FALSE,1
Paan Corner,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",365,0,1,365,340,FALSE,340
Paan Corner,Himalaya Baby Nourishing Massage Oil,200,20,2,160,200,FALSE,250
Paan Corner,Himalaya Baby Powder,235,20,6,188,400,FALSE,400
Paan Corner,Fogg Paradise Fragrant Body Spray For Women ,250,0,6,250,150,FALSE,150
Paan Corner,Revive Revive Liquid,71,0,6,71,200,FALSE,200
Paan Corner,Pantene Hairfall Control Conditioner,190,6,6,178,200,FALSE,200
Paan Corner,Mamaearth Vitamin C Face Toner,399,0,1,399,200,FALSE,200
Paan Corner,Himalaya Diaper Rash Cream,80,10,2,72,20,FALSE,20
Paan Corner,Fogg Royal Fragrance Spray,230,0,4,230,150,FALSE,120
Paan Corner,Dove Pink Rosa Beauty Bathing Bar,245,9,6,221,100,FALSE,100
Paan Corner,Dove Dryness Care Conditioner Frizzy & Dry Hair,90,6,4,84,80,FALSE,80
Paan Corner,Dettol Original Liquid Handwash Refill,109,3,0,105,750,TRUE,750
Paan Corner,Parachute 100% Pure Coconut Oil,123,0,0,123,300,TRUE,300
Paan Corner,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,30,3,0,29,406,TRUE,7
Paan Corner,Dabur Gulabari Premium Rose Water,48,2,0,47,120,TRUE,120
Paan Corner,Parachute Advansed Gold Coconut Hair Oil,215,9,0,194,400,TRUE,400
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,90,10,0,81,150,TRUE,150
Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,100,16,0,84,500,TRUE,100
Paan Corner,Sensodyne Sensitive Fresh Gel Toothpaste,115,7,0,106,75,TRUE,75
Paan Corner,Whisper Bindazzz Nights XL + Sanitary Pad,90,0,0,90,406,TRUE,7
Paan Corner,Whisper Choice Sanitary Pad ,32,9,0,29,406,TRUE,7
Paan Corner,"Godrej No.1 Bathing Soap, Jasmine",84,0,0,84,400,TRUE,100
Paan Corner,Gillette Venus Close & Clean Razor ,249,7,0,230,58,TRUE,1
Paan Corner,Whisper Choice Regular Sanitary Pads,90,3,0,87,58,TRUE,20
Paan Corner,Stayfree Secure Dry Cover Extra Large Sanitary Pad,42,2,0,41,406,TRUE,7
Paan Corner,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,82,9,0,74,27,TRUE,27
Paan Corner,Clean & Clear Morning Energy Lemon Face Wash,145,9,0,131,100,TRUE,100
Paan Corner,Bajaj Almond Drops Hair Oil,67,10,0,60,100,TRUE,100
Paan Corner,Bajaj Almond Drops Hair Oil Bottle,130,7,0,120,200,TRUE,200
Paan Corner,Whisper Bindazzz Night Sanitary Pads XL Plus,185,0,0,185,870,TRUE,15
Paan Corner,Godrej Cinthol Lime Refreshing Deo Soap,116,0,0,116,400,TRUE,400
Paan Corner,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",399,7,0,369,26,TRUE,26
Home & Cleaning,Surf Excel Stain Eraser,18,0,1,18,150,FALSE,150
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,96,7,6,89,500,FALSE,500
Home & Cleaning,A1 Biodegradable Garbage Dustbin Bags,69,0,6,69,30,FALSE,30
Home & Cleaning,"Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",189,5,2,179,425,FALSE,425
Home & Cleaning,Pril Perfect Lime Dishwash Liquid,190,7,4,175,750,FALSE,750
Home & Cleaning,Dettol Antiseptic Disinfectant Liquid,66,0,6,66,125,FALSE,125
Home & Cleaning,Godrej Aer Power Pocket Berry Rush,55,0,3,55,10,FALSE,10
Home & Cleaning,Hit Cockroach Killer Spray ,101,2,4,98,200,FALSE,200
Home & Cleaning,Vim Dishwash Liquid Gel Lemon,185,5,1,175,750,FALSE,750
Home & Cleaning,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L",178,0,6,178,1000,FALSE,1
Home & Cleaning,Odomos Mosquito Repellent Cream ,50,8,6,46,50,FALSE,50
Home & Cleaning,Harpic Disinfectant Bathroom Cleaner Liquid Lemon,189,5,6,179,1000,FALSE,1
Home & Cleaning,Eveready AA pack of 10 ,150,4,6,143,580,FALSE,10
Home & Cleaning,Cherry Blossom Liquid Wax Polish,98,5,6,93,75,FALSE,75
Home & Cleaning,Gala Scrubber Cleaner Home Everyday Scrub,35,2,6,34,58,FALSE,1
Home & Cleaning,Hit Flower Lime Fragrance Insect Killer Spray,182,3,6,176,400,FALSE,400
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Jasmine,82,6,4,77,26,FALSE,26
Home & Cleaning,Om Bhakti - Pancha Deepa Oil ,199,10,6,179,1000,FALSE,1
Home & Cleaning,Ariel Complete Detergent Washing Powder 500 g  + 200 g Free,135,0,6,135,500,FALSE,500
Home & Cleaning,Surf Excel Matic Top Load Detergent Powder,200,6,1,188,1000,FALSE,1
Home & Cleaning,Harpic Flushmatic In-Cistern Toilet Cleaner Blocks Marine,154,7,4,143,100,FALSE,100
Home & Cleaning,Eveready 1012 Carbon Zinc AAA Battery,150,4,2,143,580,FALSE,10
Home & Cleaning,Surf Excel Matic Front Load Detergent Liquid,225,1,6,221,1000,FALSE,1
Home & Cleaning,Origami Kitchen Towels 2 In 1 Quilted 2ply,140,10,6,126,116,FALSE,2
Home & Cleaning,Oxi Green Phenyl - Pine ,82,9,6,74,1000,FALSE,1
Home & Cleaning,Surf Excel Easy Wash Detergent Liquid,170,0,6,169,1000,FALSE,1
Home & Cleaning,Uno Playing Card Game,149,9,2,135,58,FALSE,1
Home & Cleaning,Chakaachak Mini Cloth Brush,40,2,1,39,58,FALSE,1
Home & Cleaning,Chakaachak Super Scrub Pad (Pack of 3),35,2,2,34,174,FALSE,3
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,62,6,5,58,250,FALSE,250
Home & Cleaning,Om Bhakti Cow Dung Cakes ,16,0,6,16,290,FALSE,5
Home & Cleaning,Dettol Antiseptic Liquid,33,0,4,33,60,FALSE,60
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Citrus,82,6,6,77,26,FALSE,26
Home & Cleaning,Eveready Ultima Alkaline AA Cell Battery-6 Pc Pack,210,10,6,189,348,FALSE,6
Home & Cleaning,Mangaldeep Rose Puja Agarbatti ,65,9,4,59,120,FALSE,120
Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,225,0,6,225,1000,FALSE,1
Home & Cleaning,Gala Cloth Poccha/Mop,125,9,6,113,58,FALSE,1
Home & Cleaning,Chakaachak Floor Cleaning Pocha,50,2,6,49,58,FALSE,1
Home & Cleaning,Oxi Green Floor Cleaner - Floral,179,10,6,161,1000,FALSE,1
Home & Cleaning,"Godrej Aer Pocket, Bathroom Air Fragrance - Assorted Pack Of 3",160,0,6,160,30,FALSE,30
Home & Cleaning,Ariel Complete Detergent Washing Powder 1 kg + 500 g Free,280,6,6,263,1500,FALSE,1
Home & Cleaning,Chakaachak Sponge Scrubber (Pack of 2),45,2,6,44,116,FALSE,2
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,103,5,6,97,500,FALSE,500
Home & Cleaning,Harpic Germ & Stain Blaster Disinfectant Toilet Cleaner Floral,148,7,6,137,750,FALSE,750
Home & Cleaning,Hit Lime Fresh Flying Insect Killer,269,0,6,269,385,FALSE,385
Home & Cleaning,Fevistik Super Glue Stick,40,2,6,39,15,FALSE,15
Home & Cleaning,Godrej Ezee Liquid Detergent,175,0,6,175,1000,FALSE,1
Home & Cleaning,Odonil Air Fresher Buy 3 Get 1 Free,225,5,3,213,300,FALSE,300
Home & Cleaning,"""Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Fresh Blossom""",55,0,6,55,10,FALSE,10
Home & Cleaning,Genteel Liquid Detegrent,320,0,6,320,2000,FALSE,2
Home & Cleaning,Scotch Brite Scrub Pad,75,9,6,68,290,FALSE,5
Home & Cleaning,Shubh kart - Nirmal Eco Box Chandan Agarbatti - 100g,65,13,5,56,100,FALSE,100
Home & Cleaning,Surf Excel Quick Wash,600,8,1,549,4000,FALSE,4
Home & Cleaning,Hem Mantra Masala Agarbatti,85,7,1,79,50,FALSE,50
Home & Cleaning,Odonil Room Air Freshener Spray Lavender Mist,149,5,4,141,240,FALSE,240
Home & Cleaning,Chakaachak Mega Star Toilet Brush,110,2,4,107,58,FALSE,1
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Long Batti ,19,0,4,19,50,FALSE,50
Home & Cleaning,Origami Non-Woven Kitchen Towel,190,14,4,162,80,FALSE,80
Home & Cleaning,Shubh kart - Nirmal 5 in 1 Agarbatti Zipper - 150g,65,13,6,56,150,FALSE,150
Home & Cleaning,Harpic Lemon Bathroom Cleaner ,95,9,6,86,500,FALSE,500
Home & Cleaning,Scotch Brite Sponge Wipes,200,0,2,200,174,FALSE,3
Home & Cleaning,Godrej Aer Spray Fresh Lush Green,150,16,2,126,240,FALSE,240
Home & Cleaning,Oxi Green Phenyl Concentrate,200,10,6,180,1000,FALSE,1
Home & Cleaning,Oxi Green Max Force Green Concentrate,107,10,3,96,500,FALSE,500
Home & Cleaning,Godrej Aer Morning Misty Meadows Home Air Freshener,150,0,4,149,240,FALSE,240
Home & Cleaning,Kiwi Dranex Drain Cleaner,135,9,1,122,348,FALSE,6
Home & Cleaning,Origami Disposable Spoons,80,10,3,72,1160,FALSE,20
Home & Cleaning,Pril Bar Tub,55,0,1,55,500,FALSE,500
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Flower Batti ,19,0,4,19,60,FALSE,60
Home & Cleaning,Chakaachak Deluxe Dustpan Grey,68,2,3,66,58,FALSE,1
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Citrus,205,8,3,188,975,FALSE,975
Home & Cleaning,ScotchBrite Premium Kitchen Towels,150,18,3,123,174,FALSE,1
Home & Cleaning,Vanish All in One Powder Detergent Booster,210,10,2,189,400,FALSE,400
Home & Cleaning,Good Knight Fabric Personal Mosquito Repellent Roll On,75,0,3,75,8,FALSE,8
Home & Cleaning,Gala Iron Bull Scrub Pad,140,10,6,126,174,FALSE,3
Home & Cleaning,Tide Plus Extra Power Lemon & Mint Detergent Powder,215,1,6,211,2000,FALSE,2
